workDate,itemID,duration,rateApplied,payout,payType,projectName,status
"Nov 7, 2024","672bca173547fe92afd1693d","27m 44s","$2.10/hr","$15.02","prepay","Ordination Knight","processed"
"Nov 7, 2024","672c5df8d6594e25efa763dc","2h 51m 20s","$32.50/hr","$92.79","prepay","Ordination Knight","processed"
"Nov 7, 2024","672be3d7ce5c34f2ea262a01","-","-","$65.00","missionReward","-","processed"
"Nov 7, 2024","672bafd6ddaa8a86a6f79e45","2h 30m 9s","$32.50/hr","$81.34","prepay","Ordination Knight","processed"
"Nov 6, 2024","672b24f2746e5fb385ecf5c9","-","-","$143.00","missionReward","-","processed"
"Nov 6, 2024","6725b29b7591dc6c7ca72adf","2h 51m 23s","$2.10/hr","$92.84","prepay","Ordination Knight","processed"
"Nov 6, 2024","6726fdd2a4d4cd96ae0a8b5c","2m 20s","$9.75/hr","$0.38","overtimePay","Ordination Knight","processed"
"Nov 6, 2024","6726fdd2a4d4cd96ae0a8b5c","3h ","$32.50/hr","$97.50","prepay","Ordination Knight","processed"
"Nov 6, 2024","672abc1f86de436d489b2409","-","-","$143.00","missionReward","-","processed"
"Nov 6, 2024","6725b3194cfd7faa78a3b333","1m 9s","$9.75/hr","$0.19","overtimePay","Ordination Knight","processed"
"Nov 6, 2024","6725b3194cfd7faa78a3b333","3h 1m 9s","$2.10/hr","$97.50","prepay","Ordination Knight","processed"
"Nov 6, 2024","6725b3159430cbe7ca1108ff","12m 1s","$9.75/hr","$1.96","overtimePay","Ordination Knight","processed"
"Nov 6, 2024","6725b3159430cbe7ca1108ff","3h 12m 1s","$2.10/hr","$97.50","prepay","Ordination Knight","processed"
"Nov 4, 2024","6728b0c7e6de66b2076e3d61","-","-","$97.50","missionReward","-","processed"
"Nov 4, 2024","67286880f6226681501a4cea","2h 56m 23s","$32.50/hr","$95.54","prepay","mtlemur_astrologer","processed"
"Nov 3, 2024","6727cf6141fd2b73dc2112bb","-","-","$195.00","missionReward","-","processed"
"Nov 3, 2024","6726d72114b84edd598ee084","1h 16m 31s","$32.50/hr","$41.45","prepay","mtlemur_astrologer","processed"
"Nov 3, 2024","6725b2fae692aabe94756ca8","8m 32s","$9.75/hr","$1.39","overtimePay","mtlemur_astrologer","processed"
"Nov 3, 2024","6725b2fae692aabe94756ca8","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Nov 3, 2024","6726b734da9e99becabe4218","-","-","$357.50","missionReward","-","processed"
"Nov 3, 2024","6725b2ebeedce311a1cd8c7d","2h 35m 11s","$32.50/hr","$84.06","prepay","Ordination Knight","processed"
"Nov 3, 2024","67267786d8aab1c6f217bf08","-","-","$37.14","missionReward","-","processed"
"Nov 3, 2024","67267786d8aab1c6f217bf08","-","-","$92.86","missionReward","-","processed"
"Nov 3, 2024","6725b319d795bcfc8cdb7512","1h 46m 43s","$32.50/hr","$57.81","prepay","mtlemur_astrologer","processed"
"Nov 3, 2024","6725b3117620e88034854028","2h 10m 45s","$32.50/hr","$70.83","prepay","mtlemur_astrologer","processed"
"Nov 2, 2024","6726225fc8e1a7a5153583aa","33m 15s","$2.10/hr","$19.40","prepay","Ordination Knight","processed"
"Nov 2, 2024","67268d6a768dd1e0b64579e5","41m 1s","$2.10/hr","$23.93","prepay","Ordination Knight","processed"
"Nov 2, 2024","6726638ce840958ffd7dd98e","40m 57s","$32.50/hr","$23.89","prepay","mtlemur_astrologer","processed"
"Nov 2, 2024","672650ad5b230b43424a0341","36m 22s","$2.10/hr","$21.22","prepay","Ordination Knight","processed"
"Nov 2, 2024","6726631fba5ad6a960cfd53e","16m 14s","$10.50/hr","$2.84","overtimePay","Ordination Knight","processed"
"Nov 2, 2024","6726631fba5ad6a960cfd53e","1h 16m 14s","$2.10/hr","$35.00","prepay","Ordination Knight","processed"
"Nov 2, 2024","672535cef1a218873b9efe6d","-","-","$130.00","missionReward","-","processed"
"Nov 2, 2024","67252091011d7b53cafaa4f9","35m 29s","$2.10/hr","$20.71","prepay","Ordination Knight","processed"
"Nov 1, 2024","672520a0fd313bd87264cfc9","42m 48s","$2.10/hr","$24.97","prepay","Ordination Knight","processed"
"Nov 1, 2024","6725209ac13964713d23f5b2","41m 49s","$2.10/hr","$24.40","prepay","Ordination Knight","processed"
"Nov 1, 2024","67252085b6d28ae9cc927c66","29m 15s","$2.10/hr","$17.07","prepay","Ordination Knight","processed"
"Nov 1, 2024","672520a8e5fe9eaf41205eb0","38m 20s","$32.50/hr","$22.34","prepay","mtlemur_astrologer","processed"
"Nov 1, 2024","67253281a3df13f9d748b7e9","56m 10s","$2.10/hr","$32.77","prepay","Ordination Knight","processed"
"Nov 1, 2024","67252099c4ddedff03d32058","57m 51s","$32.50/hr","$33.75","prepay","mtlemur_astrologer","processed"
"Nov 1, 2024","67249bbffa0e030ca6740e53","-","-","$87.75","missionReward","-","processed"
"Nov 1, 2024","67251826918821d872f46362","15m 11s","$2.10/hr","$8.86","prepay","Ordination Knight","processed"
"Nov 1, 2024","67251794541b9aafe5c04ace","19m 4s","$35.00/hr","$11.13","prepay","mtlemur_astrologer","processed"
"Nov 1, 2024","67250bad255ba7d501d658b4","38m 3s","$32.50/hr","$22.20","prepay","mtlemur_astrologer","processed"
"Nov 1, 2024","6723959c79728900241468f3","24m 42s","$32.50/hr","$14.41","prepay","mtlemur_astrologer","processed"
"Nov 1, 2024","6723c0289b85febf71dfdbc9","23m 14s","$2.10/hr","$13.56","prepay","Ordination Knight","processed"
"Nov 1, 2024","6723f2a01bdc6cbe44cfc259","-","-","$92.85","missionReward","-","processed"
"Nov 1, 2024","6723f2a01bdc6cbe44cfc259","-","-","$37.15","missionReward","-","processed"
"Nov 1, 2024","67230cee53e3af080a6276f3","2m 15s","$10.50/hr","$0.40","overtimePay","mtlemur_astrologer","processed"
"Nov 1, 2024","67230cee53e3af080a6276f3","1h 2m 40s","$32.50/hr","$35.00","prepay","mtlemur_astrologer","processed"
"Nov 1, 2024","67230cea53e3af080a6276a5","12m 39s","$35.00/hr","$7.39","prepay","mtlemur_astrologer","processed"
"Nov 1, 2024","67230ceb30a13fdc7e63e8e1","26m 15s","$2.10/hr","$15.32","prepay","Ordination Knight","processed"
"Nov 1, 2024","67243074f70ae6c1edd7a66a","57m 13s","$35.00/hr","$33.38","pay","1turnLemur_Astrologer","processed"
"Oct 31, 2024","6723d15de4145e01894ba431","46m 26s","$32.50/hr","$25.15","prepay","Ordination Knight","processed"
"Oct 31, 2024","6723ce4e4045e02daa337a0e","1h 16m 49s","$32.50/hr","$41.62","prepay","mtlemur_astrologer","processed"
"Oct 31, 2024","672324525b2380a720cb18aa","-","-","$87.75","missionReward","-","processed"
"Oct 31, 2024","6720d7ca2a7aeaebd1d84263","37m 13s","$32.50/hr","$20.16","prepay","mtlemur_astrologer","processed"
"Oct 31, 2024","6720b77bad57a7fe6e67fcd1","36m 38s","$32.50/hr","$19.85","prepay","mtlemur_astrologer","processed"
"Oct 31, 2024","672114d9ad9c8954dc60d8bc","31m 27s","$2.10/hr","$16.83","prepay","Ordination Knight","processed"
"Oct 31, 2024","6723a3ea037630ce2b67b533","1h 0m 57s","$32.50/hr","$33.02","prepay","Ordination Knight","processed"
"Oct 31, 2024","672046f4fe481520f98c7147","1h 33m 54s","$32.50/hr","$50.86","prepay","mtlemur_astrologer","processed"
"Oct 31, 2024","67228acd527608101d3967ac","-","-","$130.00","missionReward","-","processed"
"Oct 31, 2024","671adf6668f32424ed7203d2","58m 40s","$2.10/hr","$31.78","prepay","Ordination Knight","processed"
"Oct 31, 2024","671fc8a3f0f30d1a900ac310","1h 38m 10s","$32.50/hr","$53.18","prepay","mtlemur_astrologer","processed"
"Oct 31, 2024","6722ce3ac7a66f1ce00500fb","59m 57s","$32.50/hr","$32.47","prepay","Ordination Knight","processed"
"Oct 31, 2024","6722b511fbd205fbf48c937c","59m 47s","$32.50/hr","$32.38","prepay","mtlemur_astrologer","processed"
"Oct 30, 2024","6722b0bf7b0d274e3b4db2d0","1h 4m 7s","$32.50/hr","$34.73","prepay","Ordination Knight","processed"
"Oct 30, 2024","671f2a42032a4e0cfea69267","1h 10m 57s","$2.10/hr","$38.43","prepay","Ordination Knight","processed"
"Oct 30, 2024","67210300a40c1f3f5cbc51f6","1h 12m 40s","$2.10/hr","$39.37","prepay","Ordination Knight","processed"
"Oct 30, 2024","6721dd12c9194818c19e52d6","-","-","$45.50","missionReward","-","processed"
"Oct 30, 2024","671f9bf347b7dba622125497","1h 8m ","$32.50/hr","$36.84","prepay","mtlemur_astrologer","processed"
"Oct 30, 2024","671eb057579ecfb1d11c3e2f","1h 6m 1s","$32.50/hr","$35.76","prepay","mtlemur_astrologer","processed"
"Oct 30, 2024","671f5fd9c263444db643cd29","1h 38m 23s","$2.10/hr","$53.29","prepay","Ordination Knight","processed"
"Oct 30, 2024","672133a7d85045e29305edd9","-","-","$136.50","missionReward","-","processed"
"Oct 30, 2024","671cedfe79f1fd6468065d79","20m 12s","$2.10/hr","$10.94","prepay","Ordination Knight","processed"
"Oct 29, 2024","671d99d036ae155c9d36d53a","50m 8s","$2.10/hr","$27.16","prepay","Ordination Knight","processed"
"Oct 29, 2024","67215e368939ac963d7c772a","27m 51s","$32.50/hr","$15.09","prepay","Ordination Knight","processed"
"Oct 29, 2024","671e9723da95a5141bd0ff68","51m 10s","$32.50/hr","$27.72","prepay","mtlemur_astrologer","processed"
"Oct 29, 2024","6720bd545315c4533bae560f","18m 31s","$2.10/hr","$10.03","prepay","Ordination Knight","processed"
"Oct 29, 2024","671ac2c26b19b9ff5f235fb7","40m 49s","$32.50/hr","$22.12","prepay","mtlemur_astrologer","processed"
"Oct 29, 2024","671fb13a846602be3fdef44e","1h 3m 48s","$32.50/hr","$34.57","prepay","Ordination Knight","processed"
"Oct 29, 2024","67208a3086f31ca6a00fea67","-","-","$48.75","missionReward","-","processed"
"Oct 29, 2024","671cead6577cc42549e1b7bf","1h 26m 5s","$32.50/hr","$46.63","prepay","mtlemur_astrologer","processed"
"Oct 29, 2024","671d0b046b73156e36ad76a9","13m 46s","$2.10/hr","$7.46","prepay","Ordination Knight","processed"
"Oct 29, 2024","67154c1a48eb01998adb5d53","1h 56m 55s","$32.50/hr","$63.33","prepay","mtlemur_astrologer","processed"
"Oct 29, 2024","671ff1f573333a955fd4bae4","-","-","$195.00","missionReward","-","processed"
"Oct 29, 2024","671cfe79470fc736f8ee870c","1h 54m 8s","$32.50/hr","$61.83","prepay","Ordination Knight","processed"
"Oct 28, 2024","671c2510c4b950748d0cd6f0","29m 51s","$9.75/hr","$4.85","overtimePay","Ordination Knight","processed"
"Oct 28, 2024","671c2510c4b950748d0cd6f0","3h 29m 51s","$2.10/hr","$97.50","prepay","Ordination Knight","processed"
"Oct 25, 2024","671aa098a6f7da058bf0f3b1","-","-","$150.00","missionReward","-","processed"
"Oct 24, 2024","671549b938c9a76887014865","2h 31m 28s","$32.50/hr","$82.05","prepay","mtlemur_astrologer","processed"
"Oct 24, 2024","6719e9ee670ada9418d913c3","-","-","$340.00","missionReward","-","processed"
"Oct 24, 2024","671549b8ccbb013ec91e4177","25m 30s","$9.75/hr","$4.15","overtimePay","mtlemur_astrologer","processed"
"Oct 24, 2024","671549b8ccbb013ec91e4177","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Oct 24, 2024","671549b1bfaf60b788fae1a2","2h 4m 50s","$32.50/hr","$67.62","prepay","mtlemur_astrologer","processed"
"Oct 23, 2024","6719414ef297e1977df5f8f7","-","-","$340.00","missionReward","-","processed"
"Oct 23, 2024","671549b5a597bccccc4739b9","2h 3m 33s","$32.50/hr","$66.93","prepay","mtlemur_astrologer","processed"
"Oct 23, 2024","671549b7e79973c17f1f738a","2h 48m 55s","$9.75/hr","$27.45","overtimePay","mtlemur_astrologer","processed"
"Oct 23, 2024","671549b7e79973c17f1f738a","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Oct 22, 2024","67174db9a355bf31e2cf91e3","-","-","$360.00","missionReward","-","processed"
"Oct 22, 2024","6716f1fd8165e076ab30c8d5","4h 20m 40s","$32.50/hr","$141.20","prepay","mtlemur_astrologer","processed"
"Oct 22, 2024","6716e9599b56da480af2d1cc","4h 4m 34s","$32.50/hr","$132.48","prepay","mtlemur_astrologer","processed"
"Oct 22, 2024","6716a608f609b99d0e39cde8","-","-","$360.00","missionReward","-","processed"
"Oct 22, 2024","671688ac25d62a56e7e1520f","4h 7m ","$32.50/hr","$133.79","prepay","mtlemur_astrologer","processed"
"Oct 21, 2024","671549b2f89a3eaa6c9be488","2h 18m 49s","$32.50/hr","$75.20","prepay","mtlemur_astrologer","processed"
"Oct 21, 2024","671556c07cf1112e99010629","-","-","$386.66","missionReward","-","processed"
"Oct 21, 2024","671556c07cf1112e99010629","-","-","$193.34","missionReward","-","processed"
"Oct 21, 2024","671549af87dc61ccd2ee1341","2h 34m 22s","$32.50/hr","$83.62","prepay","mtlemur_astrologer","processed"
"Oct 21, 2024","671549afeef4124ad6cb37b0","2h 32m 37s","$32.50/hr","$82.67","prepay","mtlemur_astrologer","processed"
"Oct 20, 2024","6712c3e14443f3ac9052ecd7","2h 43m 30s","$2.10/hr","$88.56","prepay","Ordination Knight","processed"
"Oct 19, 2024","671358c9bc50d5ee049e3b6c","-","-","$180.00","missionReward","-","processed"
"Oct 19, 2024","670d4c3158572f75b14fa2ab","12m 25s","$9.75/hr","$2.02","overtimePay","mtlemur_astrologer","processed"
"Oct 19, 2024","670d4c3158572f75b14fa2ab","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Oct 19, 2024","6712aa4d9e752b77a4822010","-","-","$320.00","missionReward","-","processed"
"Oct 19, 2024","670d4bff765c75396ec3967c","1h 51m 23s","$9.75/hr","$18.10","overtimePay","mtlemur_astrologer","processed"
"Oct 19, 2024","670d4bff765c75396ec3967c","4h 30m ","$32.50/hr","$146.25","prepay","mtlemur_astrologer","processed"
"Oct 18, 2024","670d4c06f335e4f5d1bd3deb","4h 28m 26s","$32.50/hr","$145.40","prepay","mtlemur_astrologer","processed"
"Oct 18, 2024","67119128f91110f3c4339279","-","-","$520.00","missionReward","-","processed"
"Oct 18, 2024","6711aece1f62fb80e0013cfd","3h 12m 17s","$32.50/hr","$104.15","prepay","mtlemur_astrologer","processed"
"Oct 18, 2024","670d4c00f335e4f5d1bd3dc7","2h 5m 48s","$32.50/hr","$68.15","prepay","mtlemur_astrologer","processed"
"Oct 17, 2024","670d4c012b417e322779396f","6m 45s","$9.75/hr","$1.10","overtimePay","mtlemur_astrologer","processed"
"Oct 17, 2024","670d4c012b417e322779396f","4h 30m ","$32.50/hr","$146.25","prepay","mtlemur_astrologer","processed"
"Oct 17, 2024","67102b8cf31d26895bc38074","-","-","$520.00","missionReward","-","processed"
"Oct 17, 2024","670ea485874a1ddeac53c98f","3h 7m 44s","$32.50/hr","$101.70","prepay","mtlemur_astrologer","processed"
"Oct 17, 2024","67102ecb56916f1081136505","2h 53m 54s","$32.50/hr","$94.20","prepay","mtlemur_astrologer","processed"
"Oct 16, 2024","670d4bf95893aa745d893fdf","12m 5s","$9.75/hr","$1.97","overtimePay","mtlemur_astrologer","processed"
"Oct 16, 2024","670d4bf95893aa745d893fdf","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Oct 16, 2024","670f757e6c51bcef530d76ac","-","-","$270.00","missionReward","-","processed"
"Oct 16, 2024","670d4bff4b59626666191039","3h 53m 29s","$32.50/hr","$126.48","prepay","mtlemur_astrologer","processed"
"Oct 16, 2024","670d8793e979e69c2ed549c0","2h 3m 21s","$32.50/hr","$66.82","prepay","mtlemur_astrologer","processed"
"Oct 16, 2024","670ecc4c89787bcae5c5942f","-","-","$100.00","missionReward","-","processed"
"Oct 16, 2024","670d85192399c80423f36d11","2h 54m 55s","$32.50/hr","$94.75","prepay","mtlemur_astrologer","processed"
"Oct 15, 2024","670e23a7d44bf448ea2456a9","-","-","$180.00","missionReward","-","processed"
"Oct 15, 2024","670d4bf92b417e322779390f","2h 10m 37s","$32.50/hr","$70.75","prepay","mtlemur_astrologer","processed"
"Oct 15, 2024","670d4bfa0c6f7969144ab5b2","22m 55s","$9.75/hr","$3.72","overtimePay","mtlemur_astrologer","processed"
"Oct 15, 2024","670d4bfa0c6f7969144ab5b2","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Oct 14, 2024","670c29315d1eab509720bfe4","-","-","$900.00","missionReward","-","processed"
"Oct 14, 2024","670b47d1cfb5373d8f8bf88e","23m 20s","$9.75/hr","$3.79","overtimePay","mtlemur_astrologer","processed"
"Oct 14, 2024","670b47d1cfb5373d8f8bf88e","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Oct 14, 2024","670b47d1a9701ed839b52d57","1h 27m 39s","$32.50/hr","$47.48","prepay","mtlemur_astrologer","processed"
"Oct 14, 2024","670b47d03d3163a978d6de42","1h 16m 38s","$32.50/hr","$41.51","prepay","mtlemur_astrologer","processed"
"Oct 14, 2024","670b47d1b56c8ca6b1c2a905","2m 4s","$9.75/hr","$0.34","overtimePay","mtlemur_astrologer","processed"
"Oct 14, 2024","670b47d1b56c8ca6b1c2a905","1h 30m ","$32.50/hr","$48.75","prepay","mtlemur_astrologer","processed"
"Oct 13, 2024","670b47d005bb8035934350ea","43m 13s","$32.50/hr","$23.41","prepay","mtlemur_astrologer","processed"
"Oct 13, 2024","670b47cf98868235eed0139a","1h 1m 32s","$32.50/hr","$33.34","prepay","mtlemur_astrologer","processed"
"Oct 13, 2024","670b775d4b0874549a187044","-","-","$600.00","missionReward","-","processed"
"Oct 13, 2024","670b47cb4ccec32cf88caa88","1h 10m 8s","$32.50/hr","$38.00","prepay","mtlemur_astrologer","processed"
"Oct 13, 2024","670b47c9fc8f3538227b68de","49m 53s","$32.50/hr","$27.03","prepay","mtlemur_astrologer","processed"
"Oct 13, 2024","670b47caf429c792b5ab46bd","1h 18m 53s","$32.50/hr","$42.73","prepay","mtlemur_astrologer","processed"
"Oct 13, 2024","670b47c98d1e2b3d4a2ca2f0","1h 1m 23s","$32.50/hr","$33.25","prepay","mtlemur_astrologer","processed"
"Oct 12, 2024","670a218d3e15060614d455dd","-","-","$100.00","missionReward","-","processed"
"Oct 12, 2024","670a218eb13257c53d42b987","-","-","$400.00","missionReward","-","processed"
"Oct 12, 2024","670a8f4fde9f0a033c2223c1","6m 54s","$9.75/hr","$1.12","overtimePay","mtlemur_astrologer","processed"
"Oct 12, 2024","670a8f4fde9f0a033c2223c1","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Oct 12, 2024","6706d28497cd2877cbe5e914","3h 32m 33s","$32.50/hr","$115.13","prepay","mtlemur_astrologer","processed"
"Oct 12, 2024","67097888fc0b4884949194bd","-","-","$200.00","missionReward","-","processed"
"Oct 11, 2024","6706d27f62c94a8058118a4b","40m 33s","$9.75/hr","$6.59","overtimePay","mtlemur_astrologer","processed"
"Oct 11, 2024","6706d27f62c94a8058118a4b","4h 30m ","$32.50/hr","$146.25","prepay","mtlemur_astrologer","processed"
"Oct 11, 2024","67088334f9035a6a3d2394d0","-","-","$200.00","missionReward","-","processed"
"Oct 11, 2024","6706d2874766c561f4b93a63","25m 47s","$9.75/hr","$4.19","overtimePay","mtlemur_astrologer","processed"
"Oct 11, 2024","6706d2874766c561f4b93a63","4h 30m ","$32.50/hr","$146.25","prepay","mtlemur_astrologer","processed"
"Oct 11, 2024","6707fd0cd3c034651d6f8fe5","-","-","$200.00","missionReward","-","processed"
"Oct 10, 2024","6706d26bea08c20fcf25aa37","4h 12m 43s","$32.50/hr","$136.90","prepay","mtlemur_astrologer","processed"
"Oct 10, 2024","6706e10e0340a2c5291fde36","-","-","$600.00","missionReward","-","processed"
"Oct 10, 2024","6706fdd0b9fc0ecfeacdab54","-","-","$400.00","missionReward","-","processed"
"Oct 10, 2024","6706d26c876dae4cf5dcc057","3h 14m 59s","$32.50/hr","$105.62","prepay","mtlemur_astrologer","processed"
"Oct 10, 2024","670574cb461f5cf05f2732ae","1h 25m 9s","$32.50/hr","$46.12","prepay","mtlemur_astrologer","processed"
"Oct 10, 2024","67042dad268887c70135028c","32m 8s","$9.75/hr","$5.22","overtimePay","mtlemur_astrologer","processed"
"Oct 10, 2024","67042dad268887c70135028c","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Oct 9, 2024","670550ed31b57cf35c438924","3h 18m 43s","$32.50/hr","$107.64","prepay","mtlemur_astrologer","processed"
"Oct 9, 2024","6705c0d30f3e3081724d0b36","-","-","$35.00","missionReward","-","processed"
"Oct 9, 2024","67059789493711a5da2e8bb3","-","-","$120.00","missionReward","-","processed"
"Oct 9, 2024","6704d772acc1367f07640034","17m 15s","$9.75/hr","$2.81","overtimePay","mtlemur_astrologer","processed"
"Oct 9, 2024","6704d772acc1367f07640034","4h 30m ","$32.50/hr","$146.25","prepay","mtlemur_astrologer","processed"
"Oct 8, 2024","67056ea2b7d796fc21776837","-","-","$80.00","missionReward","-","processed"
"Oct 8, 2024","670587175de9c794ba50e9f8","2h 19m 6s","$32.50/hr","$75.35","prepay","mtlemur_astrologer","processed"
"Oct 8, 2024","670436fa8588eb6d44049050","-","-","$240.00","missionReward","-","processed"
"Oct 8, 2024","6704123b4774f046f683d8a2","53m 49s","$9.75/hr","$8.75","overtimePay","mtlemur_astrologer","processed"
"Oct 8, 2024","6704123b4774f046f683d8a2","3h ","$32.50/hr","$97.50","prepay","mtlemur_astrologer","processed"
"Oct 8, 2024","670533f57e18a7635270195a","1h 9m 5s","$32.50/hr","$37.42","prepay","mtlemur_astrologer","processed"
"Oct 7, 2024","67041246fab4a33d0caf8310","33m 8s","$32.50/hr","$17.95","prepay","mtlemur_astrologer","processed"
"Oct 7, 2024","6704366041b4aa313bb0d568","58m 34s","$32.50/hr","$31.73","prepay","Ordination Knight","processed"
"Oct 7, 2024","6702f53847526e4896427dd1","-","-","$360.00","missionReward","-","processed"
"Oct 7, 2024","67042320a76cad3c79fb562d","43m 52s","$32.50/hr","$23.77","prepay","mtlemur_astrologer","processed"
"Oct 7, 2024","67041a3f3e41cfa5ed1744b2","41m 15s","$32.50/hr","$22.35","prepay","mtlemur_astrologer","processed"
"Oct 7, 2024","6703fc17e3726f04eae6fc05","1h 40m 20s","$32.50/hr","$54.35","prepay","mtlemur_astrologer","processed"
"Oct 7, 2024","67036af9817fbfdae9cfabdd","50m 36s","$2.10/hr","$27.41","prepay","Ordination Knight","processed"
"Oct 7, 2024","670301e377aa2a58f9591e5f","-","-","$75.00","missionReward","-","processed"
"Oct 7, 2024","670301e377aa2a58f9591e5f","-","-","$75.00","missionReward","-","processed"
"Oct 7, 2024","6703699c9f70fca576b38690","-","-","$69.25","prepay","-","processed"
"Oct 7, 2024","6702f17100f2b6ef394d48ea","1h 7m 40s","$32.50/hr","$36.65","prepay","mtlemur_astrologer","processed"
"Oct 6, 2024","67018f4ad28759c40b8877ed","-","-","$120.00","missionReward","-","processed"
"Oct 6, 2024","6701f6fb1287a175730e4f3d","-","-","$200.00","missionReward","-","processed"
"Oct 6, 2024","6702be68f960c7a30982e553","14m 52s","$2.10/hr","$8.06","prepay","Ordination Knight","processed"
"Oct 6, 2024","6702bee69f70fca576ac5d99","-","-","$50.19","prepay","-","processed"
"Oct 5, 2024","67004cb33404195b2dd2227c","-","-","$240.00","missionReward","-","processed"
"Oct 5, 2024","6700ac5df595319a3fc00c76","35m 19s","$32.50/hr","$19.13","prepay","mtlemur_astrologer","processed"
"Oct 5, 2024","6701755e9f70fca576c2d0c4","-","-","$36.74","prepay","-","processed"
"Oct 5, 2024","670153209f70fca57609c002","-","-","$23.43","prepay","-","processed"
"Oct 4, 2024","67005b449f70fca57626d7fb","-","-","$81.45","prepay","-","processed"
"Oct 4, 2024","66ff9401635d373ee3f9a23a","-","-","$300.00","missionReward","-","processed"
"Oct 4, 2024","66fe407c4ab88901a1fead6c","19m 36s","$32.50/hr","$10.62","prepay","mtlemur_astrologer","processed"
"Oct 4, 2024","67001396ba22acca1262de3d","1h 32m 50s","$32.50/hr","$50.29","prepay","mtlemur_astrologer","processed"
"Oct 4, 2024","6700147f9f70fca576a02862","-","-","$49.65","prepay","-","processed"
"Oct 4, 2024","66ffffb59f70fca576c413d8","-","-","$51.26","prepay","-","processed"
"Oct 4, 2024","66fef6a8601bc12b0d9ad01d","-","-","$720.00","missionReward","-","processed"
"Oct 4, 2024","66ff69ec9f70fca576d2cebe","-","-","$65.07","prepay","-","processed"
"Oct 4, 2024","66ff454c9f70fca576be400b","-","-","$20.83","prepay","-","processed"
"Oct 4, 2024","66fe28a55f0f99f606c56105","1h 36m ","$32.50/hr","$52.01","prepay","mtlemur_astrologer","processed"
"Oct 3, 2024","66ff21f39f70fca5764eb231","-","-","$37.61","prepay","-","processed"
"Oct 3, 2024","66fed895e49b395044124bd6","47m 54s","$32.50/hr","$25.95","prepay","mtlemur_astrologer","processed"
"Oct 3, 2024","66fcb274252010450b0df4e0","1h 11m 16s","$9.75/hr","$11.58","overtimePay","mtlemur_astrologer","processed"
"Oct 3, 2024","66fcb274252010450b0df4e0","6h ","$32.50/hr","$195.00","prepay","mtlemur_astrologer","processed"
"Oct 3, 2024","66fda8f2fc248ef6d4e275e2","-","-","$250.00","missionReward","-","processed"
"Oct 3, 2024","66fe14499f70fca57605dc22","-","-","$202.94","prepay","-","processed"
"Oct 2, 2024","66fd784833c91a13c756c5be","-","-","$75.00","missionReward","-","processed"
"Oct 2, 2024","66fdae479f70fca5760d1d6a","-","-","$199.78","prepay","-","processed"
"Oct 2, 2024","66fc500305a7c2cea8c75e13","-","-","$150.00","missionReward","-","processed"
"Oct 2, 2024","66fc8eff9f70fca576fbf414","-","-","$99.06","prepay","-","processed"
"Oct 1, 2024","66fc60bd9f70fca576c3ffe2","-","-","$114.59","prepay","-","processed"
"Oct 1, 2024","66fb06125e875f584a5ae10b","-","-","$600.00","missionReward","-","processed"
"Oct 1, 2024","66fb876e9f70fca5761ef7f2","-","-","$90.51","prepay","-","processed"
"Oct 1, 2024","66fb2253c5658fbfd730b4fe","-","-","$200.00","missionReward","-","processed"
"Oct 1, 2024","66fb5dbc9f70fca5769d0d3e","-","-","$55.06","prepay","-","processed"
"Oct 1, 2024","66fb44289f70fca5764ad17a","-","-","$100.56","prepay","-","processed"
"Sep 30, 2024","66fb13549f70fca5760edadc","-","-","$137.41","prepay","-","processed"
"Sep 30, 2024","668c02f35513cb55293f210e","-","-","$1.61","payAdjustment","doeling_scratch","processed"
"Sep 28, 2024","66f744ce02f2b85710cc91d3","-","-","$75.00","missionReward","-","processed"
"Sep 28, 2024","66f783879f70fca5764b3495","-","-","$210.70","prepay","-","processed"
"Sep 27, 2024","66f64f1bf434d6deb30f330e","1h 10m 58s","$9.75/hr","$11.53","overtimePay","mtlemur_astrologer","processed"
"Sep 27, 2024","66f64f1bf434d6deb30f330e","4h 30m ","$32.50/hr","$146.25","prepay","mtlemur_astrologer","processed"
"Sep 26, 2024","66f517156439bae8943bc496","-","-","$300.00","missionReward","-","processed"
"Sep 26, 2024","66f4add09b0800e1979b139e","1h 13m 1s","$32.50/hr","$39.56","prepay","mtlemur_astrologer","processed"
"Sep 26, 2024","66f4b2643881a6b8bbe0e065","56m 7s","$32.50/hr","$30.40","prepay","mtlemur_astrologer","processed"
"Sep 26, 2024","66f469712fb00b0bd9c3f80b","39m 20s","$32.50/hr","$21.31","prepay","mtlemur_astrologer","processed"
"Sep 26, 2024","66f487343901887529f9e416","54m 49s","$32.50/hr","$29.70","prepay","mtlemur_astrologer","processed"
